Zip Code,Median,Mean,Pop
75574,55132.00,57531.00,1868.00
75601,38935.00,56258.00,15849.00
75602,32025.00,42322.00,23286.00
75603,45135.00,58162.00,5450.00
75604,51914.00,62080.00,29934.00
75605,53152.00,67814.00,27823.00
75630,32353.00,43868.00,2588.00
75631,58867.00,65401.00,2787.00
75633,47228.00,58185.00,13977.00
75638,35989.00,46182.00,6036.00
75639,40395.00,45298.00,3460.00
75640,41410.00,57210.00,4652.00
75641,46570.00,64853.00,223.00
75642,59650.00,68400.00,229.00
75643,47246.00,64391.00,2074.00
75644,41160.00,50127.00,11444.00
75645,49403.00,60039.00,9778.00
75647,45446.00,59844.00,13196.00
75650,64998.00,72737.00,8611.00
75651,46697.00,55664.00,2189.00
75652,47883.00,63041.00,16638.00
75654,45965.00,66358.00,12417.00
75656,34681.00,43029.00,4804.00
75657,32217.00,44539.00,8246.00
75661,46316.00,57599.00,2807.00
75662,46286.00,60234.00,24536.00
75667,37061.00,48688.00,1021.00
75668,37730.00,47461.00,1993.00
75669,42231.00,67376.00,606.00
75670,30012.00,40990.00,17290.00
75672,51668.00,68014.00,17097.00
75681,39950.00,56080.00,2562.00
75682,41429.00,46885.00,473.00
75683,37389.00,54377.00,3914.00
75684,43079.00,50787.00,7548.00
75686,26342.00,35283.00,9470.00
75691,55057.00,78555.00,4219.00
75692,47354.00,53811.00,5098.00
75693,49158.00,66244.00,6869.00
75701,45100.00,66648.00,34373.00
75702,30221.00,38015.00,27069.00
75703,57325.00,84339.00,37166.00
75704,38343.00,49914.00,8680.00
75705,45937.00,57536.00,2168.00
75706,39608.00,47175.00,8771.00
75707,44374.00,66339.00,13711.00
75708,42131.00,48886.00,7156.00
75709,51893.00,62350.00,5062.00
75750,44927.00,62008.00,3937.00
75751,34706.00,47879.00,17253.00
75752,44575.00,53398.00,6986.00
75754,38662.00,45590.00,5783.00
75755,42789.00,55089.00,5719.00
75756,46594.00,58493.00,4002.00
75757,51185.00,68313.00,10022.00
75758,49668.00,67715.00,9072.00
75759,45665.00,55172.00,141.00
75760,42255.00,53340.00,2614.00
75762,61209.00,80696.00,12466.00
75763,45268.00,57256.00,6005.00
75764,40766.00,49085.00,233.00
75765,44035.00,56621.00,7607.00
75766,37128.00,47937.00,26388.00
75770,44551.00,57148.00,2776.00
75771,54901.00,64048.00,18361.00
75773,42409.00,56655.00,12791.00
75778,43178.00,51936.00,3254.00
75779,45447.00,65833.00,122.00
75780,38683.00,47600.00,312.00
75783,41218.00,56807.00,7219.00
75784,36518.00,46970.00,658.00
75785,40038.00,46352.00,11263.00
75788,43526.00,54407.00,126.00
75789,36917.00,56621.00,7593.00
75790,45926.00,51308.00,4203.00
75791,66274.00,80375.00,13125.00
75792,50679.00,58328.00,3518.00
75801,38432.00,54529.00,16799.00
75803,46645.00,61791.00,22397.00
75831,40733.00,52153.00,5386.00
75832,40293.00,59264.00,66.00
75833,46581.00,57703.00,3324.00
75835,29434.00,44337.00,12012.00
75838,54006.00,64831.00,666.00
75839,35582.00,51615.00,5069.00
75840,53873.00,76764.00,7076.00
75844,35716.00,55197.00,5718.00
75845,23832.00,31663.00,2076.00
75846,43907.00,56658.00,2718.00
75847,26851.00,34290.00,1596.00
75848,33831.00,48302.00,92.00
75849,39364.00,57231.00,75.00
75850,46581.00,57703.00,671.00
75851,46640.00,56687.00,5050.00
75852,36552.00,49908.00,3737.00
75853,40293.00,59264.00,963.00
75855,33191.00,43666.00,2369.00
75856,38034.00,52585.00,196.00
75858,30625.00,38504.00,43.00
75859,45169.00,62011.00,1923.00
75860,40212.00,52830.00,6644.00
75861,58045.00,75133.00,9017.00
75862,37729.00,47667.00,9679.00
75901,40101.00,55554.00,29036.00
75904,42652.00,56189.00,33988.00
75925,37576.00,46895.00,4179.00
75928,31557.00,38759.00,1411.00
75929,35362.00,46516.00,1599.00
75930,33810.00,43052.00,2023.00
75931,35365.00,45237.00,2631.00
75932,29386.00,36729.00,1437.00
75933,40420.00,44248.00,1599.00
75934,30325.00,39805.00,99.00
75935,33610.00,47148.00,13685.00
75936,33581.00,45336.00,889.00
75937,44352.00,50970.00,994.00
75938,34390.00,47633.00,2608.00
75939,34247.00,41838.00,3992.00
75941,36653.00,45286.00,9105.00
75942,37757.00,55205.00,115.00
75943,43146.00,54054.00,1262.00
75944,44352.00,50970.00,1301.00
75946,42670.00,52968.00,3578.00
75948,33952.00,42822.00,6281.00
75949,40464.00,50788.00,7976.00
75951,34652.00,46229.00,16134.00
75954,33620.00,47624.00,3280.00
75956,36065.00,46607.00,7623.00
75959,33194.00,44715.00,923.00
75960,34186.00,43124.00,913.00
75961,32955.00,41320.00,14910.00
75962,18056.00,24380.00,3029.00
75964,34219.00,45128.00,20097.00
75965,36168.00,52145.00,17591.00
75966,27275.00,37487.00,5371.00
75968,32941.00,40541.00,1766.00
75969,31164.00,50651.00,4116.00
75972,25352.00,38234.00,6620.00
75973,49224.00,71215.00,2599.00
75974,37069.00,52437.00,3126.00
75975,34080.00,53852.00,3699.00
75976,31188.00,37858.00,827.00
75977,28729.00,36882.00,750.00
75978,44352.00,50970.00,144.00
75979,36064.00,52153.00,11423.00
75980,39821.00,42397.00,2836.00
76001,77840.00,85592.00,30460.00
76002,72572.00,78150.00,30269.00
76006,45133.00,63741.00,22639.00
76008,96254.00,114664.00,13602.00
76009,51519.00,60812.00,19759.00
76010,33469.00,41046.00,55706.00
76011,34650.00,49041.00,21594.00
76012,62431.00,81377.00,25689.00
76013,49434.00,64497.00,30680.00
76014,40785.00,47747.00,34072.00
76015,47223.00,58666.00,16658.00
76016,83888.00,99429.00,30852.00
76017,67489.00,79698.00,44724.00
76018,65776.00,72861.00,26938.00
76020,57817.00,71276.00,27270.00
76021,68146.00,82090.00,33673.00
76022,57595.00,68407.00,13212.00
76023,54337.00,68920.00,5832.00
76028,66747.00,79316.00,59744.00
76031,43536.00,53554.00,17759.00
76033,49457.00,63871.00,24819.00
76034,142143.00,179039.00,22748.00
76035,86590.00,102478.00,1622.00
76036,67909.00,78785.00,22352.00
76039,60122.00,69819.00,32925.00
76040,48500.00,59089.00,27524.00
76041,53904.00,65975.00,434.00
76043,10387.00,17965.00,1760.00
76044,58596.00,74362.00,3866.00
76048,47514.00,62037.00,21923.00
76049,66571.00,87567.00,25130.00
76050,57248.00,64928.00,5607.00
76051,83585.00,97589.00,46305.00
76052,89771.00,97472.00,15995.00
76053,48529.00,58781.00,28421.00
76054,95666.00,108984.00,11764.00
76055,587.00,745.00,38.00
76058,53794.00,69966.00,17123.00
76059,41825.00,54707.00,4881.00
76060,49798.00,65972.00,6764.00
76061,51383.00,68921.00,152.00
76063,88323.00,99387.00,61361.00
76064,72731.00,90154.00,1883.00
76065,77496.00,91652.00,28986.00
76066,69047.00,85015.00,3142.00
76067,41157.00,53414.00,22117.00
76070,2297.00,2851.00,24.00
76071,56116.00,68434.00,3320.00
76073,60285.00,73123.00,5327.00
76078,57205.00,71399.00,8572.00
76082,53841.00,70513.00,17748.00
76084,59396.00,70355.00,8327.00
76085,59498.00,74429.00,8787.00
76086,42504.00,52636.00,20196.00
76087,75197.00,93097.00,24746.00
76088,61367.00,75600.00,11499.00
76092,178284.00,215459.00,26669.00
76093,52167.00,64266.00,2095.00
76102,38187.00,72681.00,8111.00
76103,42501.00,49820.00,14572.00
76104,22756.00,31352.00,17446.00
76105,26746.00,33357.00,22194.00
76106,30183.00,38637.00,35389.00
76107,46243.00,69856.00,25917.00
76108,59206.00,69956.00,38227.00
76109,61488.00,101868.00,21710.00
76110,36729.00,47935.00,30434.00
76111,38804.00,47743.00,21685.00
76112,39309.00,50610.00,38993.00
76114,39561.00,53256.00,24741.00
76115,29480.00,34618.00,20696.00
76116,44287.00,62163.00,46746.00
76117,38761.00,47445.00,30645.00
76118,61032.00,70685.00,13866.00
76119,30484.00,37303.00,42761.00
76120,47796.00,56694.00,15283.00
76123,80151.00,86385.00,29722.00
76126,71122.00,87219.00,19395.00
76127,44554.00,74959.00,2003.00
76129,77396.00,142168.00,2833.00
76131,72284.00,81055.00,28374.00
76132,51250.00,80554.00,24709.00
76133,51414.00,61311.00,48394.00
76134,49065.00,54162.00,23704.00
76135,55649.00,66293.00,20684.00
76137,72688.00,80176.00,54911.00
76140,48368.00,59152.00,26340.00
76148,61023.00,67127.00,23331.00
76155,40964.00,46017.00,3115.00
76164,36609.00,41695.00,16748.00
76177,75495.00,83686.00,4891.00
76179,73086.00,84817.00,48058.00
76180,56041.00,68592.00,33444.00
76182,85331.00,93696.00,28209.00
76201,28367.00,38134.00,27107.00
76205,41019.00,56964.00,18510.00
76207,55031.00,67883.00,10579.00
76208,63068.00,74753.00,19782.00
76209,48508.00,57489.00,24018.00
76210,78010.00,89085.00,39556.00
76225,55167.00,63740.00,3156.00
76226,118041.00,147411.00,18419.00
76227,71621.00,82745.00,22141.00
76228,55964.00,65401.00,1119.00
76230,42522.00,54940.00,9711.00
76233,65788.00,75950.00,3235.00
76234,58930.00,73277.00,15587.00
76238,61289.00,71037.00,431.00
76239,53980.00,60617.00,1087.00
76240,45610.00,59220.00,26120.00
76244,87964.00,92592.00,60388.00
76245,49868.00,61419.00,1780.00
76247,71517.00,80171.00,13098.00
76248,109831.00,130253.00,34647.00
76249,60645.00,72743.00,7194.00
76250,62733.00,72092.00,937.00
76251,52250.00,58151.00,731.00
76252,62791.00,71677.00,2863.00
76253,62898.00,71722.00,230.00
76255,36324.00,48027.00,5411.00
76258,70666.00,82058.00,6659.00
76259,72617.00,83447.00,4618.00
76261,39390.00,44378.00,233.00
76262,97462.00,119070.00,27648.00
76263,61289.00,71037.00,44.00
76264,50408.00,61715.00,1412.00
76265,51837.00,64217.00,1893.00
76266,60919.00,67826.00,13495.00
76268,48965.00,75485.00,250.00
76270,52390.00,64369.00,1853.00
76271,66334.00,76512.00,1352.00
76272,60276.00,70149.00,4745.00
76273,50295.00,61793.00,9135.00
76301,28496.00,46128.00,16540.00
76302,44319.00,57884.00,13206.00
76305,44104.00,56423.00,4746.00
76306,40003.00,47835.00,15991.00
76308,41882.00,67960.00,18557.00
76309,44224.00,56038.00,13862.00
76310,54494.00,64683.00,16648.00
76311,38171.00,44871.00,7535.00
76351,38650.00,48900.00,2035.00
76354,51299.00,63370.00,11270.00
76357,50918.00,60849.00,712.00
76360,39706.00,45857.00,3386.00
76363,31570.00,44079.00,256.00
76365,50883.00,58115.00,4831.00
76366,46459.00,60809.00,2118.00
76367,49302.00,59953.00,13045.00
76370,50825.00,66523.00,299.00
76371,31532.00,44026.00,1604.00
76372,46001.00,68845.00,974.00
76374,34294.00,43893.00,4162.00
76377,50918.00,60849.00,802.00
76379,38882.00,49235.00,591.00
76380,32636.00,50954.00,3726.00
76384,35019.00,45425.00,11705.00
76388,35071.00,54672.00,203.00
76389,42585.00,52876.00,1329.00
76401,36239.00,50342.00,24521.00
76402,33183.00,43894.00,847.00
76424,35059.00,49700.00,8992.00
76426,53149.00,61333.00,11302.00
76427,47634.00,61520.00,804.00
76429,37404.00,63103.00,258.00
76430,46613.00,56641.00,2532.00
76431,48986.00,62417.00,3384.00
76432,54781.00,63067.00,1370.00
76433,7728.00,9552.00,216.00
76435,26289.00,38374.00,612.00
76436,37583.00,47367.00,212.00
76437,38803.00,48874.00,5721.00
76442,35133.00,44609.00,7545.00
76443,36601.00,48806.00,1897.00
76444,32454.00,43189.00,3635.00
76445,27667.00,39266.00,407.00
76446,39800.00,50572.00,9000.00
76448,34521.00,45207.00,5628.00
76449,42670.00,58628.00,2434.00
76450,38659.00,62615.00,13258.00
76452,41941.00,51880.00,75.00
76453,41819.00,60081.00,1016.00
76454,26683.00,38543.00,1688.00
76455,41941.00,51880.00,1014.00
76457,42840.00,51869.00,3960.00
76458,46977.00,61001.00,6261.00
76459,47647.00,61558.00,146.00
76460,33892.00,43264.00,421.00
76462,46994.00,61363.00,2578.00
76463,24419.00,36933.00,277.00
76464,45351.00,56571.00,506.00
76466,34529.00,45214.00,332.00
76469,36811.00,49106.00,96.00
76470,32290.00,43058.00,3238.00
76471,28488.00,43071.00,1906.00
76472,53716.00,71284.00,1499.00
76474,41281.00,53675.00,281.00
76475,42168.00,63527.00,977.00
76476,52440.00,63856.00,2637.00
76481,47256.00,71887.00,208.00
76483,36339.00,45435.00,1063.00
76484,53716.00,71284.00,1147.00
76486,50096.00,64759.00,1375.00
76487,59517.00,72511.00,2507.00
76490,61601.00,78529.00,91.00
76491,36339.00,45435.00,459.00
76501,40849.00,54724.00,16897.00
76502,62290.00,81144.00,31545.00
76504,39471.00,47019.00,24268.00
76511,45501.00,54801.00,3317.00
76513,52394.00,69110.00,34172.00
76518,20289.00,24470.00,580.00
76519,31949.00,38086.00,371.00
76520,34420.00,50734.00,7377.00
76522,50442.00,59697.00,35534.00
76523,55299.00,66695.00,18.00
76524,42799.00,52606.00,2867.00
76525,44165.00,57574.00,1062.00
76527,61184.00,81805.00,4058.00
76528,47684.00,52611.00,16952.00
76530,43612.00,51905.00,2540.00
76531,42276.00,59135.00,4978.00
76534,50028.00,64115.00,2615.00
76537,54161.00,60116.00,3870.00
76538,45105.00,58412.00,761.00
76539,56694.00,73165.00,7841.00
76541,33641.00,41887.00,19206.00
76542,59669.00,64657.00,40025.00
76543,42446.00,52782.00,30430.00
76544,33468.00,35566.00,24830.00
76548,61288.00,72705.00,26344.00
76549,50059.00,55029.00,44314.00
76550,40905.00,54423.00,11586.00
76554,55919.00,64952.00,2104.00
76556,34850.00,47493.00,1461.00
76557,49998.00,60087.00,5178.00
76559,56042.00,71882.00,5051.00
76561,48962.00,61347.00,962.00
76565,43816.00,58096.00,74.00
76566,45285.00,58228.00,258.00
76567,39374.00,51574.00,8984.00
76569,46049.00,59522.00,2418.00
76570,28804.00,39268.00,2475.00
76571,71452.00,89273.00,6790.00
76573,43017.00,51532.00,26.00
76574,45675.00,52571.00,17661.00
76577,45533.00,56707.00,3046.00
76578,55329.00,58475.00,1766.00
76579,57552.00,67785.00,4258.00
76596,57014.00,.,1274.00
76597,57014.00,.,2882.00
76598,57014.00,.,523.00
76599,52693.00,14298.00,1956.00
76621,47217.00,59944.00,1037.00
76622,49783.00,57019.00,1015.00
76623,41797.00,60894.00,242.00
76624,46379.00,56628.00,2231.00
76626,48487.00,53957.00,1563.00
76627,48041.00,63413.00,1601.00
76628,52105.00,62296.00,111.00
76629,34916.00,46314.00,1989.00
76630,68493.00,77050.00,1840.00
76631,50858.00,61437.00,522.00
76632,35629.00,46449.00,1778.00
76633,61196.00,75022.00,4973.00
76634,43366.00,54999.00,7093.00
76635,39792.00,49564.00,1341.00
76636,26079.00,34764.00,815.00
76637,59572.00,68778.00,536.00
76638,68611.00,86333.00,2837.00
76639,43354.00,58333.00,1584.00
76640,51311.00,63341.00,3005.00
76641,48487.00,53957.00,1674.00
76642,48657.00,57967.00,7057.00
76643,68829.00,74242.00,13554.00
76645,35149.00,46487.00,10960.00
76648,41347.00,54818.00,2302.00
76649,47275.00,57770.00,790.00
76650,50408.00,61127.00,104.00
76651,50361.00,60832.00,3300.00
76652,46455.00,57260.00,1087.00
76653,49156.00,51700.00,1082.00
76654,46422.00,56679.00,151.00
76655,71275.00,80002.00,7831.00
76656,39083.00,48657.00,2276.00
76657,56316.00,77789.00,9307.00
76660,41071.00,54696.00,506.00
76661,28657.00,34811.00,8708.00
76664,41045.00,50332.00,3514.00
76665,41288.00,46802.00,2526.00
76666,52105.00,62296.00,244.00
76667,39792.00,47518.00,11313.00
76670,51270.00,61021.00,1372.00
76671,45526.00,55742.00,1777.00
76673,40678.00,53181.00,1187.00
76676,41071.00,54696.00,413.00
76678,39615.00,49445.00,263.00
76679,45340.00,56640.00,1432.00
76680,43142.00,48357.00,190.00
76681,43316.00,58304.00,873.00
76682,43128.00,53683.00,2660.00
76685,35000.00,46012.00,108.00
76686,47500.00,54754.00,285.00
76687,50524.00,54150.00,1466.00
76689,52900.00,64138.00,3996.00
76690,46455.00,57260.00,1197.00
76691,41170.00,54418.00,6454.00
76692,44204.00,54016.00,10115.00
76693,34864.00,49068.00,1651.00
76701,23045.00,32102.00,1826.00
76704,17807.00,25127.00,8007.00
76705,37211.00,46121.00,29155.00
76706,32570.00,37645.00,35015.00
76707,27920.00,34210.00,16697.00
76708,42308.00,51946.00,24471.00
76710,44168.00,57803.00,22686.00
76711,31737.00,39162.00,9042.00
76712,63976.00,76972.00,23506.00
76798,32500.00,.,1862.00
76801,37167.00,51418.00,25552.00
76802,50216.00,60218.00,5075.00
76820,55391.00,69857.00,125.00
76821,34102.00,52727.00,4869.00
76823,43535.00,57968.00,2945.00
76824,40799.00,53274.00,35.00
76825,32284.00,48695.00,7091.00
76827,59618.00,79400.00,433.00
76828,37847.00,47439.00,199.00
76831,62434.00,78553.00,63.00
76832,40799.00,53274.00,559.00
76834,24376.00,38620.00,5908.00
76836,55227.00,62687.00,41.00
76837,49063.00,56099.00,3188.00
76841,42392.00,55440.00,61.00
76842,49905.00,64108.00,191.00
76844,32142.00,48024.00,3550.00
76845,32122.00,42906.00,178.00
76848,40996.00,54432.00,78.00
76849,48187.00,60568.00,3944.00
76852,55227.00,62687.00,212.00
76853,36146.00,48855.00,1622.00
76854,52376.00,71657.00,401.00
76856,41814.00,55678.00,3582.00
76857,34532.00,45760.00,1791.00
76858,54300.00,61833.00,254.00
76859,40996.00,54432.00,1982.00
76861,46477.00,61748.00,1995.00
76862,49063.00,56099.00,198.00
76864,36069.00,53311.00,890.00
76865,40622.00,53686.00,160.00
76866,49063.00,56099.00,623.00
76869,52823.00,66938.00,125.00
76870,36154.00,53424.00,251.00
76871,40891.00,53334.00,784.00
76872,52832.00,61181.00,717.00
76873,32122.00,42906.00,55.00
76874,57650.00,79640.00,68.00
76875,39897.00,54981.00,668.00
76877,36223.00,47135.00,4558.00
76878,32370.00,43102.00,1685.00
76882,33169.00,45097.00,252.00
76884,32122.00,42906.00,172.00
76885,35386.00,46638.00,154.00
76887,46625.00,65059.00,126.00
76888,32122.00,42906.00,110.00
76890,53944.00,62834.00,940.00
76901,42643.00,55493.00,27969.00
76903,33631.00,41267.00,31905.00
76904,55927.00,70888.00,32716.00
76905,43281.00,51841.00,11335.00
76908,23258.00,25573.00,1951.00
76930,48833.00,76123.00,156.00
76932,54184.00,65197.00,3390.00
76933,45368.00,51231.00,1365.00
76934,50409.00,67060.00,1296.00
76935,51587.00,68345.00,1606.00
76936,55186.00,64671.00,3377.00
76937,56250.00,71006.00,37.00
76939,50409.00,67060.00,51.00
76940,56250.00,71006.00,176.00
76941,48833.00,76123.00,1348.00
76943,50584.00,70129.00,3693.00
76945,31968.00,40070.00,1665.00
76949,31705.00,39863.00,7.00
76950,55959.00,69957.00,4180.00
76951,41548.00,50797.00,1143.00
76953,45833.00,50974.00,74.00
76955,56250.00,71006.00,133.00
76957,56250.00,71006.00,59.00
76958,50409.00,67060.00,310.00
77002,75332.00,106503.00,16793.00
77003,37336.00,58376.00,10508.00
77004,32303.00,49653.00,27909.00
77005,141929.00,209890.00,23151.00
77006,61555.00,94228.00,19664.00
77007,76883.00,112285.00,30853.00
77008,64545.00,88146.00,30482.00
77009,42323.00,59275.00,38094.00
77010,56705.00,101564.00,366.00
77011,27113.00,37557.00,19547.00
77012,31440.00,40962.00,20719.00
77013,39462.00,46174.00,17602.00
77014,44709.00,56908.00,28684.00
77015,44388.00,52264.00,53621.00
77016,31051.00,39388.00,26989.00
77017,37271.00,45762.00,32561.00
77018,54445.00,69741.00,25563.00
77019,94223.00,162658.00,18944.00
77020,28685.00,38148.00,25464.00
77021,31765.00,47035.00,26042.00
77022,27917.00,38773.00,29557.00
77023,36382.00,45843.00,28998.00
77024,132759.00,210545.00,34775.00
77025,70505.00,103143.00,26137.00
77026,21483.00,32669.00,23940.00
77027,93660.00,145582.00,14331.00
77028,27764.00,36402.00,16808.00
77029,33563.00,39251.00,17814.00
77030,25226.00,37548.00,4952.00
77031,49964.00,60585.00,15762.00
77032,29720.00,40119.00,12757.00
77033,31194.00,40209.00,27965.00
77034,39631.00,46337.00,33678.00
77035,44253.00,55865.00,35896.00
77036,28529.00,38206.00,71969.00
77037,37800.00,45270.00,19819.00
77038,38137.00,45458.00,26713.00
77039,39981.00,44949.00,27562.00
77040,56911.00,76396.00,45081.00
77041,76352.00,96766.00,37146.00
77042,54081.00,75732.00,36385.00
77043,52130.00,69542.00,23358.00
77044,69037.00,79213.00,30949.00
77045,40227.00,49627.00,31255.00
77046,72378.00,97325.00,1196.00
77047,46336.00,58999.00,21077.00
77048,33801.00,44202.00,15294.00
77049,51296.00,62422.00,28521.00
77050,49258.00,52263.00,4611.00
77051,25127.00,34449.00,15085.00
77053,42894.00,49907.00,28954.00
77054,40639.00,46862.00,22290.00
77055,53550.00,75530.00,41989.00
77056,95008.00,162659.00,18673.00
77057,59505.00,84230.00,39208.00
77058,60992.00,75593.00,16406.00
77059,133259.00,151171.00,16949.00
77060,31048.00,37832.00,40830.00
77061,33011.00,44310.00,24457.00
77062,93270.00,105855.00,25152.00
77063,50354.00,67627.00,34299.00
77064,66360.00,76127.00,45847.00
77065,59425.00,73929.00,35326.00
77066,54046.00,65791.00,31366.00
77067,40426.00,46528.00,30559.00
77068,73165.00,96748.00,10064.00
77069,65995.00,104209.00,16541.00
77070,68663.00,85131.00,46017.00
77071,48300.00,62583.00,25671.00
77072,36274.00,43793.00,56526.00
77073,47457.00,55605.00,34790.00
77074,33058.00,42366.00,37267.00
77075,51102.00,56908.00,37388.00
77076,34588.00,41163.00,33803.00
77077,69095.00,90709.00,52151.00
77078,33777.00,39024.00,14777.00
77079,102246.00,131198.00,31280.00
77080,37772.00,50419.00,45275.00
77081,28484.00,38463.00,47860.00
77082,51824.00,73747.00,49900.00
77083,55182.00,68466.00,70837.00
77084,63108.00,74105.00,95137.00
77085,47939.00,57118.00,16074.00
77086,43760.00,53226.00,28009.00
77087,39853.00,44937.00,36399.00
77088,41755.00,48596.00,49660.00
77089,61239.00,71088.00,48685.00
77090,43448.00,51197.00,32930.00
77091,29121.00,39709.00,23472.00
77092,36941.00,47770.00,33745.00
77093,31382.00,39343.00,46929.00
77094,148245.00,170986.00,8498.00
77095,89911.00,102230.00,66502.00
77096,68363.00,92076.00,32628.00
77098,67742.00,107366.00,13076.00
77099,37939.00,46416.00,47091.00
77301,40219.00,46913.00,30769.00
77302,58943.00,70673.00,18118.00
77303,49872.00,56799.00,16710.00
77304,61568.00,79846.00,21314.00
77306,40119.00,54136.00,11931.00
77316,65759.00,76711.00,16036.00
77318,63778.00,83283.00,14281.00
77320,33730.00,39744.00,26764.00
77326,36445.00,45227.00,69.00
77327,39327.00,50664.00,20160.00
77328,45797.00,59747.00,13993.00
77331,42075.00,57669.00,6824.00
77334,43688.00,55518.00,141.00
77335,35668.00,44734.00,2350.00
77336,68144.00,87891.00,12471.00
77338,50836.00,59976.00,33971.00
77339,77727.00,93349.00,37512.00
77340,30898.00,42384.00,29809.00
77342,30821.00,44818.00,23.00
77345,123438.00,154832.00,26122.00
77346,87093.00,99515.00,53578.00
77350,32260.00,43780.00,66.00
77351,33637.00,43785.00,32517.00
77354,81614.00,102703.00,30215.00
77355,63795.00,90997.00,24010.00
77356,78203.00,103849.00,24498.00
77357,49436.00,58887.00,19987.00
77358,46653.00,58541.00,4993.00
77359,55396.00,64556.00,721.00
77360,30249.00,39611.00,5280.00
77362,65586.00,90035.00,4600.00
77363,44439.00,58184.00,3269.00
77364,55396.00,64556.00,2223.00
77365,54968.00,66614.00,25769.00
77367,43688.00,55518.00,143.00
77368,33766.00,44420.00,152.00
77369,34146.00,45264.00,1018.00
77371,39013.00,49818.00,7665.00
77372,47952.00,60233.00,12164.00
77373,68130.00,73542.00,54609.00
77374,40667.00,59760.00,510.00
77375,68467.00,87064.00,39351.00
77376,40667.00,59760.00,617.00
77377,90104.00,110997.00,28708.00
77378,46472.00,58440.00,14685.00
77379,100527.00,120940.00,70544.00
77380,66375.00,98955.00,23136.00
77381,104629.00,131428.00,34961.00
77382,126177.00,154997.00,35369.00
77384,87350.00,107233.00,11857.00
77385,72659.00,83756.00,19534.00
77386,82300.00,98499.00,36407.00
77388,87519.00,94017.00,40384.00
77389,86907.00,103175.00,21255.00
77396,57691.00,72350.00,43317.00
77401,153649.00,204878.00,17491.00
77406,102161.00,118711.00,30177.00
77407,74666.00,81574.00,28595.00
77412,30916.00,45555.00,106.00
77414,42801.00,61763.00,23047.00
77415,48135.00,69732.00,46.00
77417,48292.00,62447.00,2457.00
77418,54692.00,74827.00,9585.00
77419,49155.00,57635.00,1512.00
77420,36406.00,47156.00,2205.00
77422,53045.00,64245.00,13933.00
77423,41764.00,53808.00,9385.00
77426,53137.00,69292.00,2100.00
77428,40571.00,45876.00,61.00
77429,95381.00,115532.00,72264.00
77430,57738.00,69587.00,2283.00
77432,35087.00,49485.00,173.00
77433,87606.00,99641.00,50539.00
77434,31927.00,47801.00,4318.00
77435,8537.00,12587.00,993.00
77437,43915.00,58284.00,17054.00
77440,49155.00,57635.00,37.00
77441,110395.00,130508.00,4809.00
77442,30916.00,45555.00,1137.00
77444,57640.00,68439.00,784.00
77445,11898.00,15380.00,3137.00
77446,17680.00,22850.00,2026.00
77447,59592.00,74898.00,11872.00
77449,61155.00,69987.00,94382.00
77450,101498.00,121174.00,71889.00
77451,47115.00,61226.00,77.00
77453,36406.00,47156.00,301.00
77455,49282.00,66352.00,2045.00
77456,49155.00,57635.00,1303.00
77457,47489.00,63567.00,651.00
77458,49155.00,57635.00,468.00
77459,100557.00,118097.00,56274.00
77460,30916.00,45555.00,73.00
77461,57694.00,70127.00,10679.00
77464,47115.00,61226.00,221.00
77465,42834.00,48752.00,7161.00
77466,40078.00,52280.00,690.00
77467,26818.00,52221.00,57.00
77468,51450.00,69172.00,131.00
77469,68485.00,83853.00,35321.00
77470,31116.00,45701.00,338.00
77471,50456.00,61352.00,35241.00
77473,49918.00,65022.00,97.00
77474,58260.00,70349.00,12782.00
77475,35180.00,48672.00,773.00
77476,110477.00,129105.00,313.00
77477,55445.00,68381.00,35897.00
77478,87196.00,114185.00,24739.00
77479,110509.00,131929.00,66468.00
77480,59825.00,67177.00,8097.00
77481,70321.00,94322.00,35.00
77482,50111.00,69475.00,2307.00
77483,47489.00,63567.00,311.00
77484,49705.00,63397.00,10776.00
77485,55692.00,67800.00,4048.00
77486,56395.00,64206.00,6851.00
77488,29161.00,47074.00,13101.00
77489,55641.00,64788.00,35554.00
77493,74914.00,81001.00,23104.00
77494,112218.00,128551.00,61600.00
77498,75537.00,87825.00,49906.00
77502,38561.00,48580.00,37995.00
77503,41539.00,49547.00,24251.00
77504,42992.00,51762.00,24529.00
77505,79685.00,89651.00,23223.00
77506,34663.00,43450.00,35977.00
77510,62637.00,77583.00,13731.00
77511,56409.00,68744.00,46627.00
77514,47772.00,62204.00,4942.00
77515,58026.00,71090.00,30309.00
77517,64581.00,77656.00,5315.00
77518,42364.00,56746.00,8673.00
77519,40667.00,59760.00,1191.00
77520,43320.00,53455.00,36489.00
77521,55138.00,66663.00,49507.00
77523,81952.00,89230.00,17031.00
77530,48938.00,61564.00,31086.00
77531,46132.00,53619.00,15639.00
77532,61414.00,71410.00,26236.00
77533,44828.00,53551.00,1022.00
77534,54838.00,70733.00,2863.00
77535,54267.00,60575.00,31295.00
77536,76341.00,85870.00,30690.00
77538,46323.00,56459.00,934.00
77539,56437.00,67775.00,38806.00
77541,43066.00,51479.00,17412.00
77545,65105.00,76015.00,19431.00
77546,95642.00,109595.00,47636.00
77547,34319.00,41500.00,9735.00
77550,32068.00,46508.00,23043.00
77551,41190.00,55115.00,17753.00
77554,55016.00,82590.00,8863.00
77560,41377.00,52971.00,1005.00
77561,63274.00,66397.00,53.00
